"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"source","source","","","aarch64-linux","/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source","['/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source']","/nix/store/ixd6b17k7pgnf497yqpiwa10bsj9070f-source.drv","","","https://github.com/google/brotli/archive/v1.1.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/bjxk53zcfpzkprxlqa5nk8cr9h8cs0ff-source","['/nix/store/bjxk53zcfpzkprxlqa5nk8cr9h8cs0ff-source']","/nix/store/iy2s3pdzlw6ba61nrbg2n9llpd12g8z7-source.drv","","","https://github.com/libjpeg-turbo/libjpeg-turbo/archive/3.0.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/ysxyi3q2rjx4spzwarm6majiq6cbrpr6-source","['/nix/store/ysxyi3q2rjx4spzwarm6majiq6cbrpr6-source']","/nix/store/iygxkjr8cj834jbr3q1ka7pkrzpyj6qm-source.drv","","","https://github.com/eliben/pyelftools/archive/v0.30.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/63bz241sf97sbg39gxygjb1921zm18gi-source","['/nix/store/63bz241sf97sbg39gxygjb1921zm18gi-source']","/nix/store/jswm1g2a2kzvyvq4p8y2nfnad9bp0kzc-source.drv","","","https://gitlab.com/api/v4/projects/libtiff%2Flibtiff/repository/archive.tar.gz?sha=v4.6.0","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/qafdrz7l1rxpscgrlqy05y4p04nv04v7-source","['/nix/store/qafdrz7l1rxpscgrlqy05y4p04nv04v7-source']","/nix/store/jw6pcg5ndhppxh2zxk6z10pc42b29im4-source.drv","","","https://github.com/tlwg/libdatrie/archive/d1db08ac1c76f54ba23d63665437473788c999f3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/w5myz9zk8sxrdzjimzfyxwcp4frfkh5l-source","['/nix/store/w5myz9zk8sxrdzjimzfyxwcp4frfkh5l-source']","/nix/store/k7yxc9xjfzbp0sx2g0hxx283cvbm4sp0-source.drv","","","https://github.com/nodejs/llhttp/archive/release/v9.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/z6a779jhlxc1ywbcw5nxj6rdfsv0q0cj-source","['/nix/store/z6a779jhlxc1ywbcw5nxj6rdfsv0q0cj-source']","/nix/store/kf9p1g8170gj9p6k6g8lkjf22y7gr9im-source.drv","","","https://github.com/pyparsing/pyparsing/archive/refs/tags/3.1.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/cncpr9b9vzhfrw1fw56bw0hn1amf58lz-source","['/nix/store/cncpr9b9vzhfrw1fw56bw0hn1amf58lz-source']","/nix/store/kg11szdhv478r4gxr0wm8i7iyskma2w9-source.drv","","","https://github.com/pypa/pip/archive/refs/tags/24.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/vid8fvpg49ar51a30c16z0062vzsbxyg-source","['/nix/store/vid8fvpg49ar51a30c16z0062vzsbxyg-source']","/nix/store/km4rdigbwrzazs5y42wcrp9a3bbx8l75-source.drv","","","https://github.com/tpm2-software/tpm2-tss/archive/4.0.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/78jcmp34q8g444q12x7zf7zwc7s44a1q-source","['/nix/store/78jcmp34q8g444q12x7zf7zwc7s44a1q-source']","/nix/store/kns6nmb0c2kc6hv35qgkb2pxwpg09v06-source.drv","","","https://github.com/pandas-dev/pandas/archive/refs/tags/v2.2.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/xhsjs6pc7kfisjxfxc9dhhh4z243v707-source","['/nix/store/xhsjs6pc7kfisjxfxc9dhhh4z243v707-source']","/nix/store/kq057pjlvyzr243if7xhhizx030d7vxj-source.drv","","","https://github.com/pikepdf/pikepdf/archive/v8.13.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kalxcjzh4i9kg47aj9p5apdskf9pai59-source","['/nix/store/kalxcjzh4i9kg47aj9p5apdskf9pai59-source']","/nix/store/l10q8sm1zlzwfz0qw1nmf04j742qbqcf-source.drv","","","https://github.com/intel/libva/archive/2.21.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/bappl0g7k2waskik7yqwbg1jl2x7h2n8-source","['/nix/store/bappl0g7k2waskik7yqwbg1jl2x7h2n8-source']","/nix/store/l1dckr7ibfsz0f12y9qjpx1dvsjm013c-source.drv","","","https://github.com/skvadrik/re2c/archive/3.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/5f7sjqwidksk4birwcy7g0ks057wp9ca-source","['/nix/store/5f7sjqwidksk4birwcy7g0ks057wp9ca-source']","/nix/store/la52wfaaizvdrnmjz59mvfb22761r9iv-source.drv","","","https://github.com/certifi/python-certifi/archive/2023.11.17.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/anmsi4fdkdljra2jx4b1nn694iz8xmf3-source","['/nix/store/anmsi4fdkdljra2jx4b1nn694iz8xmf3-source']","/nix/store/lffli4q4w0d4a51w26vxw00k0mmzdy0v-source.drv","","","https://github.com/plv8/plv8/archive/v3.1.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/21sw5v9kx17q99p7d23bsyk99clsqz6s-source","['/nix/store/21sw5v9kx17q99p7d23bsyk99clsqz6s-source']","/nix/store/lfj4wlw3ns2zrywxmvzjs9jncq4rxsn4-source.drv","","","https://github.com/OSGeo/gdal/archive/v3.8.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/z7c2kqbk0jk2f1hknycri991q5zpbv8a-source","['/nix/store/z7c2kqbk0jk2f1hknycri991q5zpbv8a-source']","/nix/store/lm6d925v0hw0dp4j4g5wjfqmln26jgkw-source.drv","","","https://github.com/eradman/pg-safeupdate/archive/1.4.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/30gx7qf2i09bc3v75p2f3j3v5wm6fh3b-source","['/nix/store/30gx7qf2i09bc3v75p2f3j3v5wm6fh3b-source']","/nix/store/lnc8kmgmbf6zvwrdx6x1fmv0l2m59nj8-source.drv","","","https://github.com/pyasn1/pyasn1-modules/archive/refs/tags/v0.3.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/5ha21dax8rfvk2911y0154zjahh07khf-source","['/nix/store/5ha21dax8rfvk2911y0154zjahh07khf-source']","/nix/store/lyjr59194937c2yhy9i7yzwx2i9v2a34-source.drv","","","https://github.com/google/woff2/archive/v1.0.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nw4b7n6wv36gilwri8pgc5igs288ysdm-source","['/nix/store/nw4b7n6wv36gilwri8pgc5igs288ysdm-source']","/nix/store/m4cbxqbv13m20rk1jmgwf34khcr482zj-source.drv","","","https://github.com/cloudpipe/cloudpickle/archive/refs/tags/v3.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/ld95zay71hs16zlkizvbpzbzjby75119-source","['/nix/store/ld95zay71hs16zlkizvbpzbzjby75119-source']","/nix/store/m5chzb5jifvndlilznl307hyy80qrikq-source.drv","","","https://github.com/ionelmc/pytest-benchmark/archive/v4.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/d9xgyysq4hxqqsxsfirdvxnqf7h94kaj-source","['/nix/store/d9xgyysq4hxqqsxsfirdvxnqf7h94kaj-source']","/nix/store/mcl9g4sc0a140xsljm7fgm8g8y70ki2h-source.drv","","","https://github.com/aws/pg_tle/archive/refs/tags/v1.3.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/1r6p5pj7n4jwadqfhclylqwnfk75c5iv-source","['/nix/store/1r6p5pj7n4jwadqfhclylqwnfk75c5iv-source']","/nix/store/mnal45l5cps5d4aryhg5l5vxczdg2ild-source.drv","","","https://github.com/supabase/wrappers/archive/v0.4.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/v3argscc7igkwj1b52zf85j80v69y764-source","['/nix/store/v3argscc7igkwj1b52zf85j80v69y764-source']","/nix/store/mz6fgk9idl5c94pm2ijyqihig471jriz-source.drv","","","https://salsa.debian.org/api/v4/projects/rousseau%2FPCSC/repository/archive.tar.gz?sha=refs%2Ftags%2F2.0.3","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/g11pf5rnz4a5d4p5m6h0k05q7alqb7g3-source","['/nix/store/g11pf5rnz4a5d4p5m6h0k05q7alqb7g3-source']","/nix/store/n66036ksyw0hv6lsy5x5hs4y9gjxbdzr-source.drv","","","https://github.com/PJK/libcbor/archive/v0.11.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/1410vfaavhg78a13hf4zvnw8whi08jv2-source","['/nix/store/1410vfaavhg78a13hf4zvnw8whi08jv2-source']","/nix/store/n7xdj5sh66zdhamsir5f47bsj7ndqbm9-source.drv","","","https://github.com/qpdf/qpdf/archive/v11.9.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3mpr3m7c70z1akn8nn71ddvh8phwjdzg-source","['/nix/store/3mpr3m7c70z1akn8nn71ddvh8phwjdzg-source']","/nix/store/naa76qwaarksmh5bpbsgywa1rvvc4lyb-source.drv","","","https://github.com/supabase/pg_jsonschema/archive/v0.3.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/h6l6pd4ndf9lih8f0z7va0lrwrzbhp77-source","['/nix/store/h6l6pd4ndf9lih8f0z7va0lrwrzbhp77-source']","/nix/store/nadxgfqcb5gssdx6clmk517xba554z31-source.drv","","","https://github.com/systemd/systemd-stable/archive/v255.4.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/xiiwmm34hbi46z4vyl71yw76wr8awj0v-source","['/nix/store/xiiwmm34hbi46z4vyl71yw76wr8awj0v-source']","/nix/store/nllmdf4hz1a38vi2yrs80llrvq1i6lyi-source.drv","","","https://github.com/libuv/libuv/archive/v1.48.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kkdxxg3kpbxc45s8x1yrdlxai20afihx-source","['/nix/store/kkdxxg3kpbxc45s8x1yrdlxai20afihx-source']","/nix/store/nrkw0cxhwnp1m0ywdkb0y416dzvizbfc-source.drv","","","https://github.com/P-H-C/phc-winner-argon2/archive/20190702.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/s4vw1w0pbkvdv1gbl7wkras04yl5s1kh-source","['/nix/store/s4vw1w0pbkvdv1gbl7wkras04yl5s1kh-source']","/nix/store/nz83a0ab2fxb68ijvz1h56yndg2lwzp5-source.drv","","","https://github.com/csernazs/pytest-httpserver/archive/refs/tags/1.0.10.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nyhh9ymb2h9gv8dxvfyg12pkzjnzik5h-source","['/nix/store/nyhh9ymb2h9gv8dxvfyg12pkzjnzik5h-source']","/nix/store/p0bmcplv7arb41bk5x3hy9jka11ya4af-source.drv","","","https://github.com/olirice/index_advisor/archive/v0.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/jixin5fn04vmq8634xv45ayqcqnjjfby-source","['/nix/store/jixin5fn04vmq8634xv45ayqcqnjjfby-source']","/nix/store/p3pasrfym725yjzj0dg4zrhqyv8ff9ir-source.drv","","","https://github.com/python-xmp-toolkit/python-xmp-toolkit/archive/5692bdf8dac3581a0d5fb3c5aeb29be0ab6a54fc.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/p2mqyifwqa19n75yscx0icbl35m3lf8m-source","['/nix/store/p2mqyifwqa19n75yscx0icbl35m3lf8m-source']","/nix/store/pdx1p52kv4m9md2b1p0j7vsn9y5z5y7i-source.drv","","","https://github.com/json-c/json-c/archive/json-c-0.17-20230812.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/6hz4r4ic177n5448sbydbrlajvba9b2m-source","['/nix/store/6hz4r4ic177n5448sbydbrlajvba9b2m-source']","/nix/store/pfdf22dbwpx6n4j9j4qxhydvq7rdj2q1-source.drv","","","https://github.com/Tencent/rapidjson/archive/v1.1.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/snqj0kv1szldvawfxq0620xfr5mbz4xy-source","['/nix/store/snqj0kv1szldvawfxq0620xfr5mbz4xy-source']","/nix/store/piim7xx3vxs0ss2nbz41maiihp8qlczr-source.drv","","","https://github.com/sarugaku/shellingham/archive/refs/tags/1.5.4.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/b98gmgf0hv1fmwk6sff5q316mpd8h169-source","['/nix/store/b98gmgf0hv1fmwk6sff5q316mpd8h169-source']","/nix/store/pmw99xcw108h7y13b13ls4nk3vraarjf-source.drv","","","https://github.com/google/googletest/archive/v1.14.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mnqvckww4wdfcjl41sk4q18rf8mhrknf-source","['/nix/store/mnqvckww4wdfcjl41sk4q18rf8mhrknf-source']","/nix/store/ppfrlm9rvjyw8l93j6j40gvdc47ss91m-source.drv","","","https://github.com/asciidoc-py/asciidoc-py/archive/10.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/gd28igb8h21wjidwgxi8imwm69j1h42q-source","['/nix/store/gd28igb8h21wjidwgxi8imwm69j1h42q-source']","/nix/store/pws41kk1pr2y157jkiqv5i8m5cr37gl8-source.drv","","","https://github.com/lxml/lxml/archive/refs/tags/lxml-5.1.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/zfj2frdpian1kxn3icyp6v6gmcdsv9yg-source","['/nix/store/zfj2frdpian1kxn3icyp6v6gmcdsv9yg-source']","/nix/store/pzsdar5wh0q3jgg041z3bgkc02gfhnsl-source.drv","","","https://codeberg.org/grisha/gumbo-parser/archive/0.12.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/gsah4089kk7hm20jw1hbbvz1mx4sswha-source","['/nix/store/gsah4089kk7hm20jw1hbbvz1mx4sswha-source']","/nix/store/q85ywq5mzfvn3cna3cj1k3p54ajcad3h-source.drv","","","https://github.com/rust-secure-code/cargo-auditable/archive/v0.6.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/i920m0gqmd68c8dl5vf7966n9qqikdkd-source","['/nix/store/i920m0gqmd68c8dl5vf7966n9qqikdkd-source']","/nix/store/qbr08qd399cdcn8sriwxpiw75wxkamhb-source.drv","","","https://github.com/openwall/tcb/archive/070cf4aa784de13c52788ac22ff611d7cbca0854.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/7bagblprx37dpbrzfaprqlaqssyh7k34-source","['/nix/store/7bagblprx37dpbrzfaprqlaqssyh7k34-source']","/nix/store/qgk0w38c7ca6vbk25j9sawpggqsnwv28-source.drv","","","https://github.com/workhorsy/py-cpuinfo/archive/v9.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/2db63rfrfvgq07n7xwa5ilgpzw4zzniw-source","['/nix/store/2db63rfrfvgq07n7xwa5ilgpzw4zzniw-source']","/nix/store/qimvv6p0hf2q4x6fsv6dzmxpgqxkhrh8-source.drv","","","https://github.com/weidai11/cryptopp/archive/CRYPTOPP_8_9_0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8mi6wgwnkiniqibpjkjdcjs6hi8g19pb-source","['/nix/store/8mi6wgwnkiniqibpjkjdcjs6hi8g19pb-source']","/nix/store/qljmg7fb1gcnp6jqb3xm8skq7wfgm50a-source.drv","","","https://github.com/vim/vim/archive/v9.1.0148.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/fzkl5i4f4g4bpwqci5wj9r8dg8w2czbs-source","['/nix/store/fzkl5i4f4g4bpwqci5wj9r8dg8w2czbs-source']","/nix/store/qp4m425d5bfnb37hf1i4dg9bi8ypr5f9-source.drv","","","https://github.com/annotated-types/annotated-types/archive/refs/tags/v0.6.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nvnfhj4nq7m33alwv67mrsjycvas46j5-source","['/nix/store/nvnfhj4nq7m33alwv67mrsjycvas46j5-source']","/nix/store/r2ns8fh2q3vhbk3c5hwskwqnpirl908m-source.drv","","","https://github.com/yaml/libyaml/archive/0.2.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/j0yn5bywn0qmwjw0pv85y84aym44lgkq-source","['/nix/store/j0yn5bywn0qmwjw0pv85y84aym44lgkq-source']","/nix/store/rccb0glld1d6nlf0fs24najrvyfwqfm2-source.drv","","","https://github.com/gabime/spdlog/archive/v1.13.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/2w0cnsrfgapi5jf9z9yciir4hgz7nyj8-source","['/nix/store/2w0cnsrfgapi5jf9z9yciir4hgz7nyj8-source']","/nix/store/rcdwzsf594w7qidl2c9hqmyzd7n11ds0-source.drv","","","https://github.com/facebook/zstd/archive/v1.5.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/7fdg2wmz1svfwqji73gahx8gjlyihgh0-source","['/nix/store/7fdg2wmz1svfwqji73gahx8gjlyihgh0-source']","/nix/store/rnr3wiwc1xydyqchwfya7mc3adjlmw50-source.drv","","","","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/aawyrva4s9500cwnjm232db7pwbsakwl-source","['/nix/store/aawyrva4s9500cwnjm232db7pwbsakwl-source']","/nix/store/rnxq6wn5pqlsl501y6l96rzqzi09dwrj-source.drv","","","https://github.com/eulerto/wal2json/archive/wal2json_2_5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3i3m4436fg7yprrvwsj7xd7l6pqw1h1a-source","['/nix/store/3i3m4436fg7yprrvwsj7xd7l6pqw1h1a-source']","/nix/store/rsfqshiglqgqiwmxvnabkx5plrkniwim-source.drv","","","https://gitlab.gnome.org/api/v4/projects/GNOME%2Fgtk-doc/repository/archive.tar.gz?sha=1.33.2","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/yq19xry6gaf45w43y5kwvq32sa3l3vkk-source","['/nix/store/yq19xry6gaf45w43y5kwvq32sa3l3vkk-source']","/nix/store/s0ic17vp69wcn8jw9ingvp823v0fwwm6-source.drv","","","https://github.com/pgaudit/pgaudit/archive/1.7.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/5va09mh58j3p09bi8nx50rp1ynnk8vpl-source","['/nix/store/5va09mh58j3p09bi8nx50rp1ynnk8vpl-source']","/nix/store/s5j34swc8c3jv1ncpyb2nrpzqk4l39wh-source.drv","","","https://github.com/contourpy/contourpy/archive/refs/tags/v1.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/73d12zkvkrc2gsyini6g9553cb075yyb-source","['/nix/store/73d12zkvkrc2gsyini6g9553cb075yyb-source']","/nix/store/s6rcj5v8mdfcjn2s6nwaibd0dfymbg6k-source.drv","","","https://github.com/Ousret/charset_normalizer/archive/refs/tags/3.3.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/pva2d5yadkfv0vxaikz26rlkiwhh23sp-source","['/nix/store/pva2d5yadkfv0vxaikz26rlkiwhh23sp-source']","/nix/store/s8yjc7b5a0h8xdm823v9v5srawlhpx2y-source.drv","","","https://github.com/pydantic/pydantic/archive/refs/tags/v2.6.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/yvslmyah64160dgx5pxnj5qiabhz8d5j-source","['/nix/store/yvslmyah64160dgx5pxnj5qiabhz8d5j-source']","/nix/store/saaixa7lrf851kgwndl9qkab0bwpln68-source.drv","","","https://github.com/protocolbuffers/protobuf/archive/v24.4.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/irjr1nbyxl0xzs45d6p2raav6n1xg44b-source","['/nix/store/irjr1nbyxl0xzs45d6p2raav6n1xg44b-source']","/nix/store/scryyzdjfi2yvlx78vbl55385r2iav97-source.drv","","","https://github.com/alex/pretend/archive/v1.0.9.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/h4si3vf0mjxqisvjk5syqh3ch0kb9nxj-source","['/nix/store/h4si3vf0mjxqisvjk5syqh3ch0kb9nxj-source']","/nix/store/sdq282zh37lg1p0bcwx99h65r6fb4r46-source.drv","","","https://github.com/pgRouting/pgrouting/archive/v3.4.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/dl4d1z74s9qaym3jc7jybq51f2nphg1k-source","['/nix/store/dl4d1z74s9qaym3jc7jybq51f2nphg1k-source']","/nix/store/sksnfjw3dri8jgr858ky5z7ncnpq6fv7-source.drv","","","https://github.com/michelp/pgsodium/archive/refs/tags/v3.1.8.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mv86dg1m8nsd1svd55j30c9hi941ahkm-source","['/nix/store/mv86dg1m8nsd1svd55j30c9hi941ahkm-source']","/nix/store/snhigwqhybsypylixymj2q9cr4w5c5c6-source.drv","","","https://github.com/OSGeo/PROJ/archive/9.4.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3hshwv43h735f8i8lz2njka7jrqzjln3-source","['/nix/store/3hshwv43h735f8i8lz2njka7jrqzjln3-source']","/nix/store/vby685788j37b15yyfqlsib9cl8rbm45-source.drv","","","https://github.com/publicsuffix/list/archive/5db9b65997e3c9230ac4353b01994c2ae9667cb9.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/jrgylbjbcsl688bs9yhy5kgaf8qx2q11-source","['/nix/store/jrgylbjbcsl688bs9yhy5kgaf8qx2q11-source']","/nix/store/vkmbl1fi3s5d15bp9bv7jf8xlvcpr6l4-source.drv","","","https://github.com/mariadb-corporation/mariadb-connector-c/archive/v3.3.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kqzldkq92ggrwj3pb7qrcsa9r80k9wl0-source","['/nix/store/kqzldkq92ggrwj3pb7qrcsa9r80k9wl0-source']","/nix/store/vlada3sjcymbqzb91p9fq8405s7plw50-source.drv","","","https://github.com/percona/pg_stat_monitor/archive/refs/tags/1.1.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8z0mjhngn7xxa7j9shznws4zc7wxi44z-source","['/nix/store/8z0mjhngn7xxa7j9shznws4zc7wxi44z-source']","/nix/store/vm8xwiddc3kmhx0jw6g7m32iw4w9x1nc-source.drv","","","https://gitlab.com/api/v4/projects/apparmor%2Fapparmor/repository/archive.tar.gz?sha=v3.1.7","source","","","False","","","",""
